CustomerID,recency,frequency,monetary,rfm_score,rfm_segment,segment,future_sales,predicted_future_sales
15708,159,1,74.98,232,Other,Occasional Low-Spenders,0.0,6.298100000000001
15926,23,3,6978.5625,555,Champions,Occasional Low-Spenders,0.0,521.9494000000002
15927,30,3,6932.9025,555,Champions,Occasional Low-Spenders,0.0,109.78608
15928,9,3,6960.0825,555,Champions,Occasional Low-Spenders,0.0,124.0069
15932,76,2,4836.41,455,Loyal Customers,Occasional Low-Spenders,2349.98,1590.7084000000004
16037,49,1,39.98,431,Other,Occasional Low-Spenders,0.0,0.0
16039,164,1,4.99,231,Other,Occasional Low-Spenders,0.0,0.0
16044,137,1,68.49,332,Other,Occasional Low-Spenders,0.0,0.0
16048,107,1,39.98,331,Other,Occasional Low-Spenders,0.0,0.4228
16049,27,1,39.98,531,Other,Occasional Low-Spenders,0.0,28.269299999999998
16055,110,1,66.44,332,Other,Occasional Low-Spenders,0.0,3.6586000000000003
16057,170,1,39.98,231,Other,Occasional Low-Spenders,0.0,0.0
16059,136,1,146.97,332,Other,Occasional Low-Spenders,0.0,4.934800000000001
16196,41,2,4895.39,555,Champions,Occasional Low-Spenders,2341.97,1663.2383000000004
16197,501,1,2181.5625,134,Other,Dormant Low-Value Customers,574.98,1091.7048864285714
16199,5,2,4600.6225,555,Champions,Occasional Low-Spenders,2316.97,1772.0060200000005
16206,473,1,2443.35,134,Other,Dormant Low-Value Customers,4760.0,2030.5294664285718
16207,479,1,2443.35,134,Other,Dormant Low-Value Customers,4783.02,2851.047920000001
16208,150,1,119.96,232,Other,Occasional Low-Spenders,0.0,2.2494
16252,477,1,2181.5625,134,Other,Dormant Low-Value Customers,599.98,1918.2683858008656
16253,487,1,2181.5625,134,Other,Dormant Low-Value Customers,539.99,1593.0400026190466
16263,468,1,2443.35,134,Other,Dormant Low-Value Customers,4800.01,3785.353516666671
16267,476,1,2443.35,134,Other,Dormant Low-Value Customers,593.98,1313.2101314285703
16269,482,1,2181.5625,134,Other,Dormant Low-Value Customers,597.26,1886.0954000000013
16270,462,1,2181.5625,134,Other,Dormant Low-Value Customers,589.96,1412.2366525793643
16271,459,1,2443.35,134,Other,Dormant Low-Value Customers,570.96,901.9808628571435
16278,473,1,2443.35,134,Other,Dormant Low-Value Customers,548.98,2030.5294664285718
16284,50,1,7.28,431,Other,Occasional Low-Spenders,0.0,2.2603
16290,468,1,2181.5625,134,Other,Dormant Low-Value Customers,640.45,943.3399799999997
16292,129,1,32.28,331,Other,Occasional Low-Spenders,0.0,0.0
16297,442,1,2181.5625,134,Other,Dormant Low-Value Customers,4708.05,4058.069083333332
16298,448,1,2181.5625,134,Other,Dormant Low-Value Customers,4819.31,3439.461333333331
16299,99,1,4.99,331,Other,Occasional Low-Spenders,0.0,0.0
16304,93,1,49.48,332,Other,Occasional Low-Spenders,0.0,27.404
16305,429,1,2443.35,134,Other,Dormant Low-Value Customers,539.99,1380.7881833333347
16307,454,1,2181.5625,134,Other,Dormant Low-Value Customers,4736.03,3586.664500000006
16309,453,1,2181.5625,134,Other,Dormant Low-Value Customers,4729.03,4227.898041666675
16313,216,2,4985.66,255,Other,Occasional Low-Spenders,0.0,121.38830000000002
16316,197,2,4659.8025,255,Other,Occasional Low-Spenders,0.0,47.2921
16326,114,1,24.99,331,Other,Occasional Low-Spenders,0.0,2.6774
16327,187,2,4647.8825,255,Other,Occasional Low-Spenders,0.0,166.34240000000003
16389,108,2,4638.8925,355,Other,Occasional Low-Spenders,0.0,99.2908
16390,113,2,4657.5125,355,Other,Occasional Low-Spenders,0.0,223.4043
16396,119,1,32.27,331,Other,Occasional Low-Spenders,0.0,0.364
16397,1,1,64.97,532,Other,Occasional Low-Spenders,0.0,0.7192000000000001
16399,138,1,32.27,331,Other,Occasional Low-Spenders,0.0,40.15359999999999
16409,82,2,4925.17,455,Loyal Customers,Occasional Low-Spenders,0.0,6.6344
16411,91,2,4659.9025,355,Other,Occasional Low-Spenders,0.0,49.34309999999999
16413,149,1,37.93,231,Other,Occasional Low-Spenders,0.0,4.7914666666666665
16414,65,2,4919.3,455,Loyal Customers,Occasional Low-Spenders,0.0,94.3184
16422,31,2,4632.8625,555,Champions,Occasional Low-Spenders,0.0,42.0903
16429,11,2,4958.28,555,Champions,Occasional Low-Spenders,0.0,668.7600000000001
16434,60,1,69.97,432,Other,Occasional Low-Spenders,0.0,0.0
16441,167,1,24.99,231,Other,Occasional Low-Spenders,0.0,1.62195
16442,6,2,4923.29,555,Champions,Occasional Low-Spenders,0.0,400.7639
16448,416,1,2181.5625,134,Other,Dormant Low-Value Customers,4725.33,3257.324530476191
16451,428,1,2181.5625,134,Other,Dormant Low-Value Customers,2451.3,2084.808859523808
16458,127,1,24.99,331,Other,Occasional Low-Spenders,0.0,4.0776
16463,51,1,59.91,432,Other,Occasional Low-Spenders,0.0,0.0
16466,400,1,2181.5625,134,Other,Dormant Low-Value Customers,2443.35,2132.5506000000028
16474,126,1,24.99,331,Other,Occasional Low-Spenders,0.0,0.047850000000000004
16475,426,1,2181.5625,134,Other,Dormant Low-Value Customers,2492.32,2023.0546773015876
16534,402,1,2181.5625,134,Other,Dormant Low-Value Customers,2638.94,2009.0385000000022
16537,67,1,24.99,431,Other,Occasional Low-Spenders,0.0,0.0
16538,397,1,2181.5625,134,Other,Dormant Low-Value Customers,2478.34,2492.966199999998
16539,176,1,83.97,232,Other,Occasional Low-Spenders,0.0,1.9220000000000002
16540,385,1,2181.5625,134,Other,Dormant Low-Value Customers,2514.93,2220.2996999999964
16549,368,1,2443.35,134,Other,Dormant Low-Value Customers,2487.33,2418.7854999999977
16552,396,1,2443.35,134,Other,Dormant Low-Value Customers,2543.44,2439.41495
16556,41,1,86.95,532,Other,Occasional Low-Spenders,0.0,2.1990999999999996
16558,130,1,24.99,331,Other,Occasional Low-Spenders,0.0,0.3398
16565,374,1,2443.35,134,Other,Dormant Low-Value Customers,4760.31,3940.736399999997
16567,391,1,2443.35,134,Other,Dormant Low-Value Customers,4716.35,1764.7916500000001
16568,171,1,69.97,232,Other,Occasional Low-Spenders,0.0,10.564
16572,370,1,2443.35,134,Other,Dormant Low-Value Customers,2443.35,2650.946900000001
16582,160,1,35.0,231,Other,Occasional Low-Spenders,0.0,12.960233333333331
16587,84,2,4664.5925,355,Other,Occasional Low-Spenders,2398.97,1372.5581000000009
16597,152,1,103.49,232,Other,Occasional Low-Spenders,0.0,0.08990000000000001
16603,61,2,4614.6025,455,Loyal Customers,Occasional Low-Spenders,2385.95,1936.759400000002
16821,55,2,4876.39,455,Loyal Customers,Occasional Low-Spenders,2344.96,1595.3561000000007
16824,1,3,6938.5925,555,Champions,Occasional Low-Spenders,0.0,134.301168
16826,38,2,4623.5925,555,Champions,Occasional Low-Spenders,2329.99,1755.8393999999992
16830,63,2,4841.4,455,Loyal Customers,Occasional Low-Spenders,2297.28,2109.2445959999995
16940,354,1,2443.35,134,Other,Occasional Low-Spenders,2563.35,2142.463780000003
16943,30,1,37.93,531,Other,Occasional Low-Spenders,0.0,6.1356
16944,210,2,4253.81,255,Other,Occasional Low-Spenders,0.0,22.9499
17082,166,2,3891.5425,255,Other,Occasional Low-Spenders,0.0,14.847000000000001
17083,127,1,51.96,332,Other,Occasional Low-Spenders,0.0,8.871200000000002
17086,169,2,4194.33,255,Other,Occasional Low-Spenders,0.0,7.423500000000001
17089,54,1,64.97,432,Other,Occasional Low-Spenders,0.0,2.1001999999999996
17092,173,1,37.27,231,Other,Occasional Low-Spenders,0.0,6.3455633333333346
17093,345,1,2181.5625,134,Other,Occasional Low-Spenders,4736.03,1346.3636999999999
17096,177,2,4144.34,255,Other,Occasional Low-Spenders,0.0,7.423500000000001
17102,142,1,32.27,231,Other,Occasional Low-Spenders,0.0,23.757599999999996
17103,353,1,2181.5625,134,Other,Occasional Low-Spenders,4753.52,984.3805800000014
17104,125,1,4.99,331,Other,Occasional Low-Spenders,0.0,1.6105499999999997
17107,177,2,4179.33,255,Other,Occasional Low-Spenders,0.0,7.423500000000001
17111,159,1,4.99,231,Other,Occasional Low-Spenders,0.0,0.03745833333333334
17114,345,1,2443.35,134,Other,Occasional Low-Spenders,4832.01,1424.2040599999998
17181,18,2,4614.6025,555,Champions,Occasional Low-Spenders,2329.98,1966.6972000000023
17183,11,2,4865.89,555,Champions,Occasional Low-Spenders,2309.97,1758.5562000000002
17184,30,2,4876.39,555,Champions,Occasional Low-Spenders,2376.96,1910.07208
17189,145,1,46.47,232,Other,Occasional Low-Spenders,0.0,0.0
17191,9,2,4565.6325,555,Champions,Occasional Low-Spenders,2329.98,1810.5976560000013
17194,9,1,111.45,532,Other,Occasional Low-Spenders,0.0,6.608
17198,3,2,4841.4,555,Champions,Occasional Low-Spenders,2391.96,1818.8501999999996
17199,325,1,2181.5625,134,Other,Occasional Low-Spenders,4816.0,716.0924685714289
17200,99,1,21.98,331,Other,Occasional Low-Spenders,0.0,0.0
17208,13,1,45.95,532,Other,Occasional Low-Spenders,0.0,3.9807000000000015
17209,311,1,2443.35,134,Other,Occasional Low-Spenders,4739.05,3208.204543333332
17217,96,1,80.96,332,Other,Occasional Low-Spenders,0.0,0.0
17220,334,1,2181.5625,134,Other,Occasional Low-Spenders,4733.29,3399.6292847619047
17221,332,1,2443.35,134,Other,Occasional Low-Spenders,4848.96,3585.3325333333337
17224,75,1,66.96,432,Other,Occasional Low-Spenders,0.0,11.9076
17629,178,2,4173.32,255,Other,Occasional Low-Spenders,0.0,7.423500000000001
17630,175,1,4.99,231,Other,Occasional Low-Spenders,0.0,0.0
17631,136,1,97.96,332,Other,Occasional Low-Spenders,0.0,10.251000000000001
17635,136,2,4153.33,355,Other,Occasional Low-Spenders,0.0,0.0
17637,170,1,149.98,232,Other,Occasional Low-Spenders,0.0,0.0
17640,162,1,24.99,231,Other,Occasional Low-Spenders,0.0,0.0
17652,100,1,14.23,331,Other,Occasional Low-Spenders,0.0,0.0
17704,119,1,32.27,331,Other,Occasional Low-Spenders,0.0,0.364
17707,9,1,32.27,531,Other,Occasional Low-Spenders,0.0,2.0691
17718,13,1,32.27,531,Other,Occasional Low-Spenders,0.0,0.0
17722,142,2,3882.5525,255,Other,Occasional Low-Spenders,0.0,0.0
17738,161,1,24.99,231,Other,Occasional Low-Spenders,0.0,0.0
17741,129,2,4217.3,355,Other,Occasional Low-Spenders,0.0,31.423299999999998
17742,123,2,4198.33,355,Other,Occasional Low-Spenders,0.0,7.423500000000001
17745,52,1,32.27,431,Other,Occasional Low-Spenders,0.0,15.985763333333336
17746,122,1,29.98,331,Other,Occasional Low-Spenders,0.0,3.4524
17758,6,1,32.27,531,Other,Occasional Low-Spenders,0.0,4.8787
17761,72,2,3941.5325,455,Loyal Customers,Occasional Low-Spenders,0.0,0.0
17762,84,2,3936.5425,355,Other,Occasional Low-Spenders,0.0,0.0
17764,79,2,3896.5325,455,Loyal Customers,Occasional Low-Spenders,0.0,0.0
17765,84,2,3926.5325,355,Other,Occasional Low-Spenders,0.0,0.0
17768,80,2,3907.0425,455,Loyal Customers,Occasional Low-Spenders,0.0,0.0
17769,59,2,3909.8325,455,Loyal Customers,Occasional Low-Spenders,0.0,0.0
17777,56,2,4179.33,455,Loyal Customers,Occasional Low-Spenders,0.0,22.270500000000002
17781,297,1,2443.35,134,Other,Occasional Low-Spenders,4744.02,2373.671913333334
17783,133,1,24.99,331,Other,Occasional Low-Spenders,0.0,0.0
17784,44,2,3891.5425,455,Loyal Customers,Occasional Low-Spenders,0.0,0.0
17788,122,1,64.97,332,Other,Occasional Low-Spenders,0.0,4.4174
17789,40,2,3936.5425,555,Champions,Occasional Low-Spenders,0.0,0.0
17791,50,1,64.97,432,Other,Occasional Low-Spenders,0.0,2.1001999999999996
17796,49,2,3921.0225,455,Loyal Customers,Occasional Low-Spenders,0.0,0.0
17799,62,2,3907.5425,455,Loyal Customers,Occasional Low-Spenders,0.0,23.4197
17802,46,1,86.95,432,Other,Occasional Low-Spenders,0.0,4.021800000000001
17804,35,1,73.96,532,Other,Occasional Low-Spenders,0.0,3.0704999999999996
17806,165,1,64.97,232,Other,Occasional Low-Spenders,0.0,6.6076999999999995
17811,291,1,2181.5625,134,Other,Occasional Low-Spenders,4808.02,1240.0351799783552
17824,62,2,4334.61,455,Loyal Customers,Occasional Low-Spenders,0.0,313.13689999999997
17825,284,1,2181.5625,134,Other,Occasional Low-Spenders,4833.99,2979.328383333332
17833,206,2,3694.47,255,Other,Occasional Low-Spenders,2304.98,1890.416120000002
17837,6,1,73.96,532,Other,Occasional Low-Spenders,0.0,15.681399999999998
17845,149,1,24.99,231,Other,Occasional Low-Spenders,0.0,1.6208999999999998
17847,33,2,4144.34,555,Champions,Occasional Low-Spenders,0.0,7.423500000000001
17848,31,2,3917.5425,555,Champions,Occasional Low-Spenders,0.0,0.0
17852,115,1,86.95,332,Other,Occasional Low-Spenders,0.0,4.0478000000000005
17853,5,1,29.98,531,Other,Occasional Low-Spenders,0.0,3.6422000000000003
17857,33,1,24.99,531,Other,Occasional Low-Spenders,0.0,0.0
17873,17,2,4203.32,555,Champions,Occasional Low-Spenders,0.0,128.15190000000004
17875,76,1,24.99,431,Other,Occasional Low-Spenders,0.0,0.0
17876,78,1,28.98,431,Other,Occasional Low-Spenders,0.0,14.078318852813855
17877,76,1,187.98,432,Other,Occasional Low-Spenders,0.0,6.0577
17893,16,2,3882.5525,555,Champions,Occasional Low-Spenders,0.0,0.0
17898,13,2,4208.31,555,Champions,Occasional Low-Spenders,0.0,7.5862
17902,27,2,4158.32,555,Champions,Occasional Low-Spenders,0.0,0.0
17928,7,2,3917.5425,555,Champions,Occasional Low-Spenders,0.0,0.0
17929,267,1,2181.5625,134,Other,Occasional Low-Spenders,1714.97,1779.9712000000006
17934,258,1,2181.5625,134,Other,Occasional Low-Spenders,1725.48,2908.8570810714286
17935,40,1,63.97,532,Other,Occasional Low-Spenders,0.0,0.34990000000000004
17940,268,1,2181.5625,134,Other,Occasional Low-Spenders,1700.99,1762.524
17941,274,1,2181.5625,134,Other,Occasional Low-Spenders,1749.96,1465.672135000001
17942,272,1,2181.5625,134,Other,Occasional Low-Spenders,1714.97,1685.195358333334
17945,254,1,2181.5625,134,Other,Occasional Low-Spenders,1779.47,1470.4740883333338
17946,276,1,2181.5625,134,Other,Occasional Low-Spenders,1700.99,731.824748333333
17947,233,1,2181.5625,234,Other,Occasional Low-Spenders,1750.98,1846.6096666666679
17952,220,1,2181.5625,234,Other,Occasional Low-Spenders,1759.97,3054.9694499999987
17963,246,1,2181.5625,234,Other,Occasional Low-Spenders,1750.98,2107.9561433333347
17964,174,2,3396.4125,254,Other,Occasional Low-Spenders,2353.95,1929.0453000000014
17970,122,1,27.28,331,Other,Occasional Low-Spenders,0.0,3.0493
17976,182,2,3446.4025,254,Other,Occasional Low-Spenders,2354.98,2137.350860000003
17980,242,1,2443.35,234,Other,Occasional Low-Spenders,1750.98,1730.6045000000006
17983,174,2,3405.4025,254,Other,Occasional Low-Spenders,2378.96,1920.4704999999992
17984,110,2,3693.19,355,Other,Occasional Low-Spenders,2389.98,2214.0749600000013
17985,114,2,3696.67,355,Other,Occasional Low-Spenders,2319.99,2208.7063399999993
17986,77,2,3431.4025,454,Loyal Customers,Occasional Low-Spenders,2359.46,2281.116859999999
17989,241,1,2181.5625,234,Other,Occasional Low-Spenders,1750.98,1892.1261599999991
17992,155,1,31.27,231,Other,Occasional Low-Spenders,0.0,12.08094666666667
17993,179,1,78.98,232,Other,Occasional Low-Spenders,0.0,0.0
17994,166,1,27.28,231,Other,Occasional Low-Spenders,0.0,0.0
17998,219,1,2443.35,234,Other,Occasional Low-Spenders,1700.99,2040.6346999999994
18005,82,2,3431.4025,454,Loyal Customers,Occasional Low-Spenders,2373.47,2262.42576
18006,92,1,38.98,331,Other,Occasional Low-Spenders,0.0,2.6988
18017,165,1,24.99,231,Other,Occasional Low-Spenders,0.0,0.0
18019,64,2,3396.4125,454,Loyal Customers,Occasional Low-Spenders,2309.97,1992.6925800000006
18022,155,1,63.97,232,Other,Occasional Low-Spenders,0.0,8.60338738095238
18027,232,1,2181.5625,234,Other,Occasional Low-Spenders,1735.98,2151.6402999999996
18031,77,1,24.99,431,Other,Occasional Low-Spenders,0.0,0.1456
18034,72,1,63.97,432,Other,Occasional Low-Spenders,0.0,1.3497
18036,126,1,24.99,331,Other,Occasional Low-Spenders,0.0,0.047850000000000004
18045,236,1,2181.5625,234,Other,Occasional Low-Spenders,1759.97,1824.3749500000006
18047,581,1,1000.4375,133,Other,Dormant Low-Value Customers,1735.98,2090.5823000000023
18125,1,2,3384.5075,554,Loyal Customers,Occasional Low-Spenders,2354.99,388.75301999999994
18130,571,1,1000.4375,133,Other,Dormant Low-Value Customers,4743.53,3427.055772619051
18133,541,1,1000.4375,133,Other,Dormant Low-Value Customers,4780.03,3228.6220500000027
18134,536,1,1000.4375,133,Other,Dormant Low-Value Customers,4732.03,2728.379846666667
18139,525,1,1000.4375,133,Other,Dormant Low-Value Customers,4763.99,2490.0004500000005
18140,527,1,1000.4375,133,Other,Dormant Low-Value Customers,4740.97,2068.743886666667
18145,172,1,71.97,232,Other,Occasional Low-Spenders,0.0,0.0
18154,66,1,66.44,432,Other,Occasional Low-Spenders,0.0,1.5992
18157,469,1,1000.4375,133,Other,Dormant Low-Value Customers,2398.97,1912.4652000000006
18164,440,1,1000.4375,133,Other,Dormant Low-Value Customers,2329.98,1673.0422666666677
18167,422,1,1000.4375,133,Other,Dormant Low-Value Customers,2404.97,1856.864785000001
18169,128,1,7.28,331,Other,Occasional Low-Spenders,0.0,0.0
18170,146,1,39.98,231,Other,Occasional Low-Spenders,0.0,0.29568
18171,401,1,1000.4375,133,Other,Dormant Low-Value Customers,2318.96,1317.9460457142848
18176,417,1,1000.4375,133,Other,Dormant Low-Value Customers,2344.96,1496.6596485714285
18180,83,1,12.94,431,Other,Occasional Low-Spenders,0.0,5.448900000000001
18182,114,1,4.99,331,Other,Occasional Low-Spenders,0.0,0.6396999999999999
18183,405,1,1000.4375,133,Other,Dormant Low-Value Customers,2342.92,1755.8341
18185,410,1,1000.4375,133,Other,Dormant Low-Value Customers,2331.95,1752.4328500000013
18619,19,1,38.98,531,Other,Occasional Low-Spenders,0.0,0.0
18626,39,2,2289.7675,554,Loyal Customers,Occasional Low-Spenders,2354.98,2255.460780000002
18635,168,1,162.99,232,Other,Occasional Low-Spenders,0.0,0.0
19029,415,1,1000.4375,133,Other,Dormant Low-Value Customers,2338.97,1668.3287333333337
19030,376,1,1000.4375,133,Other,Dormant Low-Value Customers,2309.97,1256.129050000001
19034,385,1,1000.4375,133,Other,Dormant Low-Value Customers,2322.28,1183.2945333333344
19035,369,1,1000.4375,133,Other,Dormant Low-Value Customers,2319.99,1038.720083333333
19038,354,1,1000.4375,133,Other,Occasional Low-Spenders,2317.92,1689.3235500000017
19040,364,1,1000.4375,133,Other,Dormant Low-Value Customers,2309.97,1104.486425000001
19046,319,1,1000.4375,133,Other,Occasional Low-Spenders,2319.99,1973.606583333332
19057,335,1,1000.4375,133,Other,Occasional Low-Spenders,2322.28,2288.96025
19064,129,1,32.27,331,Other,Occasional Low-Spenders,0.0,1.9798
19065,332,1,1000.4375,133,Other,Occasional Low-Spenders,2294.99,2251.995591666666
19067,328,1,1000.4375,133,Other,Occasional Low-Spenders,2380.47,2046.6339533333341
19177,162,1,38.98,231,Other,Occasional Low-Spenders,0.0,0.0
19178,103,1,24.99,331,Other,Occasional Low-Spenders,0.0,0.6487000000000002
19188,317,1,1000.4375,133,Other,Occasional Low-Spenders,1732.26,1533.4974500000003
19191,54,1,74.98,432,Other,Occasional Low-Spenders,0.0,51.464599999999926
19196,47,2,2293.7675,454,Loyal Customers,Occasional Low-Spenders,2363.97,2065.59168
19197,44,2,2250.2775,454,Loyal Customers,Occasional Low-Spenders,2359.46,2069.0465599999984
19248,1,1,147.28,532,Other,Occasional Low-Spenders,0.0,31.657099999999968
19254,295,1,1000.4375,133,Other,Occasional Low-Spenders,1700.99,1617.080233333334
19257,278,1,1000.4375,133,Other,Occasional Low-Spenders,1739.46,1755.7107000000003
19259,100,1,28.98,331,Other,Occasional Low-Spenders,0.0,0.3898
19274,303,1,1000.4375,133,Other,Occasional Low-Spenders,1700.99,1467.3038238095244
19283,282,1,1000.4375,133,Other,Occasional Low-Spenders,1763.97,1774.178290476191
19284,283,1,1000.4375,133,Other,Occasional Low-Spenders,1735.98,1618.9788428571442
19285,270,1,1000.4375,133,Other,Occasional Low-Spenders,1750.98,1532.5686000000005
19286,261,1,1000.4375,133,Other,Occasional Low-Spenders,1754.98,2096.7857000000017
19288,247,1,1000.4375,233,Other,Occasional Low-Spenders,1735.98,1700.2091000000007
19289,248,1,1000.4375,233,Other,Occasional Low-Spenders,1764.96,1785.9582966666674
19294,265,1,1000.4375,133,Other,Occasional Low-Spenders,1819.95,1900.8278033333347
19298,58,2,2215.2875,454,Loyal Customers,Occasional Low-Spenders,2319.99,1771.7872399999987
19311,39,2,2250.2775,554,Loyal Customers,Occasional Low-Spenders,2389.98,2095.0255600000005
19314,275,1,1000.4375,133,Other,Occasional Low-Spenders,1729.97,1484.0600300000006
19316,225,1,1000.4375,233,Other,Occasional Low-Spenders,1700.99,1328.1092500000013
19321,246,1,1000.4375,233,Other,Occasional Low-Spenders,1735.98,1864.4788833333334
19325,19,2,1922.9382,553,Loyal Customers,Occasional Low-Spenders,2322.28,23.2998
19329,887,1,699.0982,133,Other,Dormant Low-Value Customers,1759.97,1543.4472533333342
19332,141,1,82.97,232,Other,Occasional Low-Spenders,0.0,1.2046999999999999
19339,857,1,699.0982,133,Other,Dormant Low-Value Customers,3616.8,2773.783510714283
19340,826,1,699.0982,133,Other,Dormant Low-Value Customers,3614.79,1529.968736904762
19344,185,1,186.28,232,Other,Occasional Low-Spenders,0.0,4.4692
19345,123,1,69.97,332,Other,Occasional Low-Spenders,0.0,2.8632
19353,836,1,699.0982,133,Other,Dormant Low-Value Customers,1700.99,1124.1250000000011
19357,814,1,699.0982,133,Other,Dormant Low-Value Customers,1779.47,1428.6379266666681
19364,817,1,699.0982,133,Other,Dormant Low-Value Customers,3613.81,2768.097013333336
19365,772,1,699.0982,133,Other,Dormant Low-Value Customers,3622.79,2583.9450333333357
19373,27,1,89.97,532,Other,Occasional Low-Spenders,0.0,0.8896999999999999
19375,107,1,120.46,332,Other,Occasional Low-Spenders,0.0,16.445700000000002
19383,148,1,119.96,232,Other,Occasional Low-Spenders,0.0,2.2494
19387,766,1,699.0982,133,Other,Dormant Low-Value Customers,1764.96,1141.3516400000005
19388,106,1,45.22,332,Other,Occasional Low-Spenders,0.0,2.3377000000000003
19415,779,1,699.0982,133,Other,Dormant Low-Value Customers,1735.98,621.2559283333327
19417,209,2,1854.5782,253,Other,Occasional Low-Spenders,0.0,101.7623
19420,735,1,699.0982,133,Other,Dormant Low-Value Customers,3615.78,667.940450000001
19422,189,2,1819.5882,253,Other,Occasional Low-Spenders,0.0,196.58250000000007
19428,204,2,1878.5682,253,Other,Occasional Low-Spenders,0.0,0.0
19429,157,2,1854.5782,253,Other,Occasional Low-Spenders,0.0,0.0
19432,167,2,1869.5782,253,Other,Occasional Low-Spenders,0.0,0.0
19438,689,1,699.0982,133,Other,Dormant Low-Value Customers,3638.8,2396.9555000000005
19439,654,1,699.0982,133,Other,Dormant Low-Value Customers,3650.79,2394.156215
19443,176,2,1863.5682,253,Other,Occasional Low-Spenders,0.0,23.2998
19449,35,1,45.22,532,Other,Occasional Low-Spenders,0.0,0.7318000000000001
19450,161,2,1887.5582,253,Other,Occasional Low-Spenders,0.0,0.0
19451,170,2,1869.5782,253,Other,Occasional Low-Spenders,0.0,0.0
19453,643,1,699.0982,133,Other,Dormant Low-Value Customers,3568.8,2177.6106025000017
19454,649,1,699.0982,133,Other,Dormant Low-Value Customers,3664.8,726.5895000000008
19472,143,2,1854.5782,253,Other,Occasional Low-Spenders,0.0,0.0
19476,637,1,699.0982,133,Other,Dormant Low-Value Customers,3647.32,2711.0424666666686
19482,139,2,1854.5782,353,Other,Occasional Low-Spenders,0.0,47.9794
19496,133,2,1854.5782,353,Other,Occasional Low-Spenders,0.0,0.0
19501,128,2,1819.5882,353,Other,Occasional Low-Spenders,0.0,7.863300000000001
19514,9,1,78.96,532,Other,Occasional Low-Spenders,0.0,4.89495
19518,97,2,1894.0682,353,Other,Occasional Low-Spenders,0.0,0.0
19901,597,1,699.0982,133,Other,Dormant Low-Value Customers,2316.97,1981.101666666667
19904,593,1,699.0982,133,Other,Dormant Low-Value Customers,2319.26,2003.5850540476201
19909,63,1,63.97,432,Other,Occasional Low-Spenders,0.0,21.765979999999995
19910,563,1,782.99,133,Other,Dormant Low-Value Customers,2405.47,2263.7895000000017
19921,110,1,63.97,332,Other,Occasional Low-Spenders,0.0,5.5455000000000005
19924,571,1,782.99,133,Other,Dormant Low-Value Customers,2388.96,1473.3456477380955
19925,24,1,83.97,532,Other,Occasional Low-Spenders,0.0,1.0497
19930,581,1,782.99,133,Other,Dormant Low-Value Customers,2332.28,2276.5389999999993
19931,572,1,782.99,133,Other,Dormant Low-Value Customers,2342.92,1486.4967921428574
19934,79,1,193.44,432,Other,Occasional Low-Spenders,0.0,4.1808
19944,526,1,782.99,133,Other,Dormant Low-Value Customers,2322.28,2228.209358095238
20051,535,1,782.99,133,Other,Dormant Low-Value Customers,3681.28,2761.8077833333336
20062,124,2,1997.45,353,Other,Occasional Low-Spenders,0.0,0.0
20064,44,1,38.98,431,Other,Occasional Low-Spenders,0.0,3.418966666666667
20132,52,1,69.97,432,Other,Occasional Low-Spenders,0.0,0.1497
20135,31,1,69.97,532,Other,Occasional Low-Spenders,0.0,23.43046666666667
20138,176,1,119.96,232,Other,Occasional Low-Spenders,0.0,3.7222000000000004
20140,89,1,29.99,331,Other,Occasional Low-Spenders,0.0,0.0
20143,4,1,32.28,531,Other,Occasional Low-Spenders,0.0,0.6254
20162,113,2,1966.46,353,Other,Occasional Low-Spenders,0.0,0.0
20163,107,2,1903.48,353,Other,Occasional Low-Spenders,0.0,0.0
20166,118,2,1967.45,353,Other,Occasional Low-Spenders,0.0,0.0
20171,87,2,1938.47,353,Other,Occasional Low-Spenders,0.0,0.0
20548,485,1,782.99,133,Other,Dormant Low-Value Customers,2348.96,2072.390366666666
20549,461,1,782.99,133,Other,Dormant Low-Value Customers,2322.28,1724.3838933333338
20554,96,1,34.98,331,Other,Occasional Low-Spenders,0.0,2.4639499999999996
20555,478,1,782.99,133,Other,Dormant Low-Value Customers,2370.96,1742.2003650000001
20556,465,1,782.99,133,Other,Dormant Low-Value Customers,2341.97,1788.6445
20560,476,1,782.99,133,Other,Dormant Low-Value Customers,2378.95,2116.7908666666685
20563,49,1,34.98,431,Other,Occasional Low-Spenders,0.0,5.966
20574,94,1,38.98,331,Other,Occasional Low-Spenders,0.0,0.8996
20583,54,1,69.97,432,Other,Occasional Low-Spenders,0.0,0.0
20584,474,1,782.99,133,Other,Dormant Low-Value Customers,2357.28,2271.723399999999
20590,458,1,782.99,133,Other,Dormant Low-Value Customers,2344.26,2087.8977130952394
20591,156,1,69.97,232,Other,Occasional Low-Spenders,0.0,2.3268
20598,452,1,782.99,133,Other,Dormant Low-Value Customers,2316.97,1992.9860500000018
20716,210,2,1560.33,253,Other,Occasional Low-Spenders,2350.96,1562.7407400000004
20719,72,2,1947.46,453,Loyal Customers,Occasional Low-Spenders,0.0,0.0
20720,69,2,1938.47,453,Loyal Customers,Occasional Low-Spenders,0.0,0.0
20722,76,3,2378.8,454,Loyal Customers,Occasional Low-Spenders,0.0,1525.4650999999994
20723,12,1,143.96,532,Other,Occasional Low-Spenders,0.0,1.2425
